2025-11-28 18:12:58.821 | INFO  | Timestamp: 2025-11-28 18:12:58.725 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 94ms
2025-11-30 16:07:17.184 | ERROR | Timestamp: 2025-11-30 16:06:58.082 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 19098ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:08:36.064 | ERROR | Timestamp: 2025-11-30 16:08:35.777 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 287ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:08:54.526 | ERROR | Timestamp: 2025-11-30 16:08:54.254 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 272ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:10:04.650 | ERROR | Timestamp: 2025-11-30 16:10:04.377 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 272ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:10:09.731 | INFO  | Timestamp: 2025-11-30 16:10:09.397 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [890] | Execution Time: 334ms
2025-11-30 16:18:12.122 | ERROR | Timestamp: 2025-11-30 16:18:11.800 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 321ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:18:25.095 | INFO  | Timestamp: 2025-11-30 16:18:25.023 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 67ms
2025-11-30 16:18:41.747 | ERROR | Timestamp: 2025-11-30 16:18:41.704 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [905] | Execution Time: 43ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:21:29.611 | ERROR | Timestamp: 2025-11-30 16:21:29.553 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [905] | Execution Time: 56ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:22:09.396 | ERROR | Timestamp: 2025-11-30 16:22:09.339 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [905] | Execution Time: 57ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:29:02.292 | ERROR | Timestamp: 2025-11-30 16:29:01.784 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [30177] | Execution Time: 508ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:30:35.177 | ERROR | Timestamp: 2025-11-30 16:30:34.893 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 284ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:32:01.495 | INFO  | Timestamp: 2025-11-30 16:32:01.396 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 99ms
2025-11-30 16:32:05.210 | INFO  | Timestamp: 2025-11-30 16:32:04.968 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 242ms
2025-11-30 16:32:11.483 | ERROR | Timestamp: 2025-11-30 16:32:10.528 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 953ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:35:31.260 | INFO  | Timestamp: 2025-11-30 16:35:31.097 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 161ms
2025-11-30 16:35:36.155 | INFO  | Timestamp: 2025-11-30 16:35:35.800 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 355ms
2025-11-30 16:35:45.067 | ERROR | Timestamp: 2025-11-30 16:35:44.057 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1010ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:38:09.196 | INFO  | Timestamp: 2025-11-30 16:38:09.021 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 169ms
2025-11-30 16:38:12.101 | INFO  | Timestamp: 2025-11-30 16:38:11.772 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 329ms
2025-11-30 16:38:17.031 | ERROR | Timestamp: 2025-11-30 16:38:16.413 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 615ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 16:57:24.164 | INFO  | Timestamp: 2025-11-30 16:57:23.983 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 179ms
2025-11-30 16:57:28.781 | INFO  | Timestamp: 2025-11-30 16:57:28.408 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 373ms
2025-11-30 16:57:38.064 | INFO  | Timestamp: 2025-11-30 16:57:36.817 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1247ms
2025-11-30 16:57:47.991 | ERROR | Timestamp: 2025-11-30 16:57:47.394 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [30177] | Execution Time: 594ms | Status: FAILED | Error: JSONArray[22] is not a String (class org.json.JSONObject$Null : null).
2025-11-30 17:03:01.919 | ERROR | Timestamp: 2025-11-30 17:03:01.151 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [30177] | Execution Time: 766ms | Status: FAILED | Error: JSONArray[22] is not a String (class org.json.JSONObject$Null : null).
2025-11-30 17:04:02.917 | INFO  | Timestamp: 2025-11-30 17:04:02.725 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 190ms
2025-11-30 17:04:05.931 | INFO  | Timestamp: 2025-11-30 17:04:05.466 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 465ms
2025-11-30 17:04:10.862 | ERROR | Timestamp: 2025-11-30 17:04:08.419 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [30177] | Execution Time: 2441ms | Status: FAILED | Error: could not execute statement [Violación de indice de Unicidad ó Clave primaria: "PUBLIC.CONSTRAINT_INDEX_4 ON PUBLIC.TEAMS(NAME NULLS FIRST) VALUES ( /* 30177 */ '' )"
Unique index or primary key violation: "PUBLIC.CONSTRAINT_INDEX_4 ON PUBLIC.TEAMS(NAME NULLS FIRST) VALUES ( /* 30177 */ '' )"; SQL statement:
insert into teams (country,last_updated,last_updated_matches,name,id) values (?,?,?,?,?) [23505-232]] [insert into teams (country,last_updated,last_updated_matches,name,id) values (?,?,?,?,?)]; SQL [insert into teams (country,last_updated,last_updated_matches,name,id) values (?,?,?,?,?)]; constraint [PUBLIC.CONSTRAINT_INDEX_4]
2025-11-30 17:08:08.152 | ERROR | Timestamp: 2025-11-30 17:08:08.064 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 88ms | Status: FAILED | Error: Transaction silently rolled back because it has been marked as rollback-only
2025-11-30 17:09:12.357 | INFO  | Timestamp: 2025-11-30 17:09:12.177 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 178ms
2025-11-30 17:09:15.765 | INFO  | Timestamp: 2025-11-30 17:09:15.432 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 333ms
2025-11-30 17:09:24.716 | INFO  | Timestamp: 2025-11-30 17:09:23.625 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1091ms
2025-11-30 17:09:27.427 | INFO  | Timestamp: 2025-11-30 17:09:27.414 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 13ms
2025-11-30 17:10:46.778 | INFO  | Timestamp: 2025-11-30 17:10:46.609 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 169ms
2025-11-30 17:10:49.975 | INFO  | Timestamp: 2025-11-30 17:10:49.640 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 335ms
2025-11-30 17:10:55.907 | INFO  | Timestamp: 2025-11-30 17:10:54.863 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1044ms
2025-11-30 17:12:00.999 | INFO  | Timestamp: 2025-11-30 17:12:00.812 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 184ms
2025-11-30 17:12:04.608 | INFO  | Timestamp: 2025-11-30 17:12:04.259 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 349ms
2025-11-30 17:12:09.632 | ERROR | Timestamp: 2025-11-30 17:12:08.566 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1062ms | Status: FAILED | Error: null
2025-11-30 17:13:40.151 | INFO  | Timestamp: 2025-11-30 17:13:39.972 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 179ms
2025-11-30 17:13:43.023 | INFO  | Timestamp: 2025-11-30 17:13:42.682 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 341ms
2025-11-30 17:13:49.798 | ERROR | Timestamp: 2025-11-30 17:13:48.776 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1019ms | Status: FAILED | Error: null
2025-11-30 17:15:49.935 | INFO  | Timestamp: 2025-11-30 17:15:49.760 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 173ms
2025-11-30 17:15:52.262 | INFO  | Timestamp: 2025-11-30 17:15:52.253 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 9ms
2025-11-30 17:15:58.220 | ERROR | Timestamp: 2025-11-30 17:15:57.046 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1169ms | Status: FAILED | Error: null
2025-11-30 17:25:36.946 | INFO  | Timestamp: 2025-11-30 17:25:36.772 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 173ms
2025-11-30 17:25:39.994 | INFO  | Timestamp: 2025-11-30 17:25:39.647 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 347ms
2025-11-30 17:25:47.098 | INFO  | Timestamp: 2025-11-30 17:25:45.541 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 1557ms
2025-11-30 17:26:05.060 | INFO  | Timestamp: 2025-11-30 17:25:52.399 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [30177] | Execution Time: 12661ms
2025-11-30 17:26:08.688 | INFO  | Timestamp: 2025-11-30 17:26:08.676 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [30177] | Execution Time: 12ms
2025-11-30 17:26:18.215 | INFO  | Timestamp: 2025-11-30 17:26:17.080 | User: lucas | Operation: TeamController.predictMatch(..) | Parameters: [346, 409] | Execution Time: 1135ms
2025-11-30 17:26:48.018 | INFO  | Timestamp: 2025-11-30 17:26:32.198 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 15820ms
2025-11-30 17:26:59.103 | INFO  | Timestamp: 2025-11-30 17:26:59.088 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 15ms
2025-11-30 17:27:01.436 | INFO  | Timestamp: 2025-11-30 17:27:01.421 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 15ms
2025-11-30 17:27:16.960 | INFO  | Timestamp: 2025-11-30 17:27:13.099 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 3861ms
2025-11-30 17:28:22.478 | INFO  | Timestamp: 2025-11-30 17:28:17.265 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [905] | Execution Time: 5213ms
2025-11-30 17:35:07.103 | INFO  | Timestamp: 2025-11-30 17:35:07.036 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [889] | Execution Time: 64ms
2025-11-30 17:35:57.338 | INFO  | Timestamp: 2025-11-30 17:35:57.326 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 12ms
2025-11-30 17:57:50.451 | INFO  | Timestamp: 2025-11-30 17:57:50.163 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 283ms
2025-11-30 17:57:54.152 | INFO  | Timestamp: 2025-11-30 17:57:53.705 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 447ms
2025-11-30 17:58:02.610 | ERROR | Timestamp: 2025-11-30 17:58:00.337 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 2270ms | Status: FAILED | Error: JSONArray[33] not found.
2025-11-30 18:04:07.623 | INFO  | Timestamp: 2025-11-30 18:04:07.275 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 347ms
2025-11-30 18:04:43.907 | INFO  | Timestamp: 2025-11-30 18:04:43.409 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 498ms
2025-11-30 18:04:50.561 | INFO  | Timestamp: 2025-11-30 18:04:48.388 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [30177] | Execution Time: 2173ms
2025-11-30 18:04:57.190 | ERROR | Timestamp: 2025-11-30 18:04:55.826 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 1359ms | Status: FAILED | Error: JSONArray[31] is not a int (class org.json.JSONObject$Null : null).
2025-11-30 18:06:47.718 | INFO  | Timestamp: 2025-11-30 18:06:47.384 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 330ms
2025-11-30 18:06:49.178 | INFO  | Timestamp: 2025-11-30 18:06:48.465 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 713ms
2025-11-30 18:07:13.899 | INFO  | Timestamp: 2025-11-30 18:06:56.573 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 17326ms
2025-11-30 18:12:31.116 | INFO  | Timestamp: 2025-11-30 18:12:30.886 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 227ms
2025-11-30 18:12:33.753 | INFO  | Timestamp: 2025-11-30 18:12:33.741 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 12ms
2025-11-30 18:12:57.724 | INFO  | Timestamp: 2025-11-30 18:12:39.579 | User: lucas | Operation: TeamController.getNextMatches(..) | Parameters: [890] | Execution Time: 18144ms
2025-11-30 18:38:20.431 | INFO  | Timestamp: 2025-11-30 18:38:19.902 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 524ms
2025-11-30 18:38:22.860 | INFO  | Timestamp: 2025-11-30 18:38:22.397 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 463ms
2025-11-30 18:39:21.932 | INFO  | Timestamp: 2025-11-30 18:39:20.373 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 1559ms
2025-11-30 18:47:14.655 | INFO  | Timestamp: 2025-11-30 18:47:14.353 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 297ms
2025-11-30 18:47:14.718 | ERROR | Timestamp: 2025-11-30 18:47:14.353 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 357ms | Status: FAILED | Error: could not execute statement [Violación de indice de Unicidad ó Clave primaria: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 4 */ 'lucas' )"
Unique index or primary key violation: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 4 */ 'lucas' )"; SQL statement:
insert into users (password_hash,username,id) values (?,?,default) [23505-232]] [insert into users (password_hash,username,id) values (?,?,default)]; SQL [insert into users (password_hash,username,id) values (?,?,default)]; constraint [PUBLIC.CONSTRAINT_INDEX_4D]
2025-11-30 18:47:14.718 | ERROR | Timestamp: 2025-11-30 18:47:14.353 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 357ms | Status: FAILED | Error: could not execute statement [Violación de indice de Unicidad ó Clave primaria: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 4 */ 'lucas' )"
Unique index or primary key violation: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 4 */ 'lucas' )"; SQL statement:
insert into users (password_hash,username,id) values (?,?,default) [23505-232]] [insert into users (password_hash,username,id) values (?,?,default)]; SQL [insert into users (password_hash,username,id) values (?,?,default)]; constraint [PUBLIC.CONSTRAINT_INDEX_4D]
2025-11-30 18:47:18.088 | INFO  | Timestamp: 2025-11-30 18:47:18.071 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 17ms
2025-11-30 18:47:23.577 | INFO  | Timestamp: 2025-11-30 18:47:23.162 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 415ms
2025-11-30 18:48:08.946 | ERROR | Timestamp: 2025-11-30 18:48:06.462 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 2484ms | Status: FAILED | Error: For input string: "*1"
2025-11-30 18:53:54.556 | INFO  | Timestamp: 2025-11-30 18:53:54.298 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 255ms
2025-11-30 18:53:57.344 | INFO  | Timestamp: 2025-11-30 18:53:56.851 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 493ms
2025-11-30 18:54:10.689 | INFO  | Timestamp: 2025-11-30 18:54:01.846 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 8844ms
2025-11-30 18:54:17.397 | INFO  | Timestamp: 2025-11-30 18:54:17.353 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 44ms
2025-11-30 19:00:24.736 | INFO  | Timestamp: 2025-11-30 19:00:24.497 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 237ms
2025-11-30 19:00:27.928 | INFO  | Timestamp: 2025-11-30 19:00:27.449 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 479ms
2025-11-30 19:00:44.485 | INFO  | Timestamp: 2025-11-30 19:00:33.129 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 11356ms
2025-11-30 19:00:59.466 | INFO  | Timestamp: 2025-11-30 19:00:58.797 | User: lucas | Operation: TeamController.getTeamFromFootballData(..) | Parameters: [Brazil] | Execution Time: 669ms
2025-11-30 19:18:06.080 | INFO  | Timestamp: 2025-11-30 19:18:05.889 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 190ms
2025-11-30 19:18:13.379 | INFO  | Timestamp: 2025-11-30 19:18:12.939 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 440ms
2025-11-30 19:18:29.494 | INFO  | Timestamp: 2025-11-30 19:18:18.682 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 10812ms
2025-11-30 19:24:37.716 | INFO  | Timestamp: 2025-11-30 19:24:37.476 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 236ms
2025-11-30 19:24:41.568 | INFO  | Timestamp: 2025-11-30 19:24:41.113 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 455ms
2025-11-30 19:24:56.960 | INFO  | Timestamp: 2025-11-30 19:24:45.849 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 11111ms
2025-11-30 19:30:46.217 | INFO  | Timestamp: 2025-11-30 19:30:46.097 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [346] | Execution Time: 119ms
2025-11-30 19:42:09.565 | INFO  | Timestamp: 2025-11-30 19:42:09.345 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 218ms
2025-11-30 19:42:12.495 | INFO  | Timestamp: 2025-11-30 19:42:12.074 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 421ms
2025-11-30 19:42:29.830 | INFO  | Timestamp: 2025-11-30 19:42:18.552 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 11278ms
2025-11-30 19:42:42.415 | INFO  | Timestamp: 2025-11-30 19:42:42.398 | User: lucas | Operation: TeamController.getTeamWithPlayers(..) | Parameters: [346] | Execution Time: 17ms
2025-11-30 19:45:09.921 | INFO  | Timestamp: 2025-11-30 19:45:09.540 | User: lucas | Operation: TeamController.searchTeams(..) | Parameters: [bayern] | Execution Time: 382ms
2025-11-30 19:45:37.667 | ERROR | Timestamp: 2025-11-30 19:45:17.924 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [37] | Execution Time: 19743ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-30 21:10:54.432 | INFO  | Timestamp: 2025-11-30 21:10:54.173 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 256ms
2025-11-30 21:10:59.730 | INFO  | Timestamp: 2025-11-30 21:10:59.193 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 537ms
2025-11-30 21:11:30.030 | ERROR | Timestamp: 2025-11-30 21:11:07.577 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [37] | Execution Time: 22449ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-30 21:11:49.774 | ERROR | Timestamp: 2025-11-30 21:11:42.893 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 6881ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-30 21:13:23.599 | INFO  | Timestamp: 2025-11-30 21:13:17.791 | User: lucas | Operation: TeamController.getTeamStats(..) | Parameters: [346] | Execution Time: 5807ms
2025-11-30 21:15:34.901 | ERROR | Timestamp: 2025-11-30 21:15:28.106 | User: lucas | Operation: TeamController.compareTeams(..) | Parameters: [346, 406] | Execution Time: 6794ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-30 21:27:57.526 | INFO  | Timestamp: 2025-11-30 21:27:57.300 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 223ms
2025-11-30 21:27:57.559 | ERROR | Timestamp: 2025-11-30 21:27:57.300 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 254ms | Status: FAILED | Error: could not execute statement [Violación de indice de Unicidad ó Clave primaria: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 3 */ 'lucas' )"
Unique index or primary key violation: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 3 */ 'lucas' )"; SQL statement:
insert into users (password_hash,username,id) values (?,?,default) [23505-232]] [insert into users (password_hash,username,id) values (?,?,default)]; SQL [insert into users (password_hash,username,id) values (?,?,default)]; constraint [PUBLIC.CONSTRAINT_INDEX_4D]
2025-11-30 21:27:57.559 | ERROR | Timestamp: 2025-11-30 21:27:57.300 | User: anonymousUser | Operation: AuthWebService.registerUser(..) | Parameters: [RegisterRequest(username=lucas, password=1234)] | Execution Time: 254ms | Status: FAILED | Error: could not execute statement [Violación de indice de Unicidad ó Clave primaria: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 3 */ 'lucas' )"
Unique index or primary key violation: "PUBLIC.CONSTRAINT_INDEX_4D ON PUBLIC.USERS(USERNAME NULLS FIRST) VALUES ( /* 3 */ 'lucas' )"; SQL statement:
insert into users (password_hash,username,id) values (?,?,default) [23505-232]] [insert into users (password_hash,username,id) values (?,?,default)]; SQL [insert into users (password_hash,username,id) values (?,?,default)]; constraint [PUBLIC.CONSTRAINT_INDEX_4D]
2025-11-30 21:28:02.686 | INFO  | Timestamp: 2025-11-30 21:28:02.269 | User: anonymousUser | Operation: AuthWebService.authenticateUser(..) | Parameters: [LoginRequest(username=lucas, password=1234)] | Execution Time: 416ms
2025-11-30 21:28:26.356 | ERROR | Timestamp: 2025-11-30 21:28:09.571 | User: lucas | Operation: TeamController.compareTeams(..) | Parameters: [346, 406] | Execution Time: 16784ms | Status: FAILED | Error: JSONObject["teams"] not found.
2025-11-30 21:48:56.776 | INFO  | Timestamp: 2025-11-30 21:48:46.798 | User: lucas | Operation: TeamController.compareTeams(..) | Parameters: [346, 346] | Execution Time: 9977ms
